id;railway;name;customhouse;x_coord;y_coord
2314;КУЙБЫШЕВСКАЯ;ИНЗА;432072 Г. УЛЬЯНОВСК, ЗАВОЛЖСКИЙ РАЙОН, 42-Й ПРОЕЗД ИНЖЕНЕРНЫЙ, ЗД. 14, СТР.;54.368223;48.666428
2315;КАЛИНИНГРАДСКАЯ;ЧЕРНЯХОВСК;238152 КАЛИНИНГРАДСКАЯ ОБЛ., Г. ЧЕРНЯХОВСК, УЛ. СТАНЦИЯ НОВЫЙ ЧЕРНЯХОВСК, Д;54.624077;21.77598
2316;БЕЛОРУССКАЯ;НОВОЛУКОМЛЬ;Витебская область, Оршанский район, г.п. Болбасово, ул. Заводская, 1К;54.443675;30.291721
2317;ЗАПАДНО-СИБИРСКАЯ;ЗЕНЬКОВО;653000 Г.ПРОКОПЬЕВСК, КЕМЕРОВСКОЙ ОБЛ., УЛ.КАРЛА ЛИБКНЕХТА, 4;53.886191;86.748052
2318;ЗАПАДНО-СИБИРСКАЯ;ТОМУСИНСКАЯ;654010 КЕМЕРОВСКАЯ ОБЛ., Г.НОВОКУЗНЕЦК, ПЛОЩАДЬ ПОБЕДЫ, 4, КАБ.58;53.757553;87.136053
2319;КАЗАХСТАНСКАЯ;УШБИЙК;РЕСПУБЛИКА КАЗАХСТАН , 071400 ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ, Г. СЕМЕЙ, УЛ.;50.404964;80.24919
2320;ОКТЯБРЬСКАЯ;САЛА;188480 ЛЕНИНГРАДСКАЯ ОБЛ., КИНГИСЕППСКИЙ МУНИЦИПАЛЬНЫЙ Р-Н, КИНГИСЕППСКОЕ Г;59.351801;28.61118
2321;ДАЛЬНЕВОСТОЧНАЯ;СМОЛЯНИНОВО;692900 ПРИМОРСКИЙ КРАЙ, Г.НАХОДКА, УЛ. ПОРТОВАЯ, Д. 48;42.808165;132.885471
2322;БЕЛОРУССКАЯ;РЕЧИЦА;Г. ГОМЕЛЬ, УЛ. БОРИСЕНКО, 5;52.413944;30.920821
2323;БЕЛОРУССКАЯ;ЗАДНЕПРОВСКАЯ;г. Могилев, ул. Крупской, 230;53.964904;30.350678
2324;ЮГО-ВОСТОЧНАЯ;БОДЕЕВО;396659 ВОРОНЕЖСКАЯ ОБЛ., Г.РОССОШЬ, ПЛ.ОКТЯБРЬСКАЯ, Д.158;50.209759;39.49851
2325;ОКТЯБРЬСКАЯ;ПЫТАЛОВО;181410 ПСКОВСКАЯ ОБЛ., ПЫТАЛОВСКИЙ Р-Н, Г.П. ПЫТАЛОВО, Г.ПЫТАЛОВО, УЛ.БЕЛОР;57.068814;27.939779
2326;ЗАПАДНО-СИБИРСКАЯ;МУНДЫБАШ;654010 КЕМЕРОВСКАЯ ОБЛ., Г.НОВОКУЗНЕЦК, ПЛОЩАДЬ ПОБЕДЫ, 4, КАБ.58;53.757553;87.136053
2327;ДАЛЬНЕВОСТОЧНАЯ;АНИСИМОВКА;692900 ПРИМОРСКИЙ КРАЙ, Г.НАХОДКА, УЛ. ПОРТОВАЯ, Д. 48;42.808165;132.885471
2328;СЕВЕРО-КАВКАЗСКАЯ;КАРАБУЛАКСКИЙ;386231 РЕСПУБЛИКА ИНГУШЕТИЯ, Г.КАРАБУЛАК, УЛ.ОСКАНОВА, Д. 30;43.307641;44.911488
2329;ЗАПАДНО-СИБИРСКАЯ;ХАБАРЫ;658920 АЛТАЙСКИЙ КРАЙ, С.КУЛУНДА, УЛ.ЦЕЛИННАЯ, Д. 50;52.563807;78.912488
2330;ОКТЯБРЬСКАЯ;ЛУГА 1;188304 ЛЕНИНГРАДСКАЯ ОБЛ., ГАТЧИНСКИЙ Р-Н, 45-Й КМ АВТОДОРОГИ "САНКТ-ПЕТЕРБ;59.562899;30.167026
2331;КАЗАХСТАНСКАЯ;ТОПАР;РЕСПУБЛИКА КАЗАХСТАН , КАРАГАНДИНСКАЯ ОБЛАСТЬ, Г.КАРАГАНДЫ, УЛ.Б.ХМЕЛЬНИЦКО;49.823466;73.113099
2332;МОСКОВСКАЯ;КОРОТЫШ;302005 Г.ОРЕЛ, КАРАЧЕВСКОЕ Ш., Д.77;52.946356;36.029441
2333;ДАЛЬНЕВОСТОЧНАЯ;КОМСОМОЛЬСК-НА-АМУРЕ-ПЕР;681000 ХАБАРОВСКИЙ КРАЙ, Г. КОМСОМОЛЬСК-НА-АМУРЕ, ПРОСПЕКТ ОКТЯБРЬСКИЙ, Д.;50.538423;137.015503
2334;ГОРЬКОВСКАЯ;СТАЛЬНАЯ;610025 Г.КИРОВ, ПЕР. АВТОТРАНСПОРТНЫЙ, Д. 4;58.575768;49.665319
2335;КАЗАХСТАНСКАЯ;АККУДЫК;РЕСПУБЛИКА КАЗАХСТАН , КАРАГАНДИНСКАЯ ОБЛАСТЬ, Г.КАРАГАНДЫ, УЛ.Б.ХМЕЛЬНИЦКО;49.823466;73.113099
2336;КАЗАХСТАНСКАЯ;ТОКМАНСАЙ;РЕСПУБЛИКА КАЗАХСТАН , АКТЮБИНСКАЯ ОБЛАСТЬ, Г. АКТОБЕ, 41-Й РАЗЪЕЗД;50.22214;57.261796
2337;ЗАПАДНО-СИБИРСКАЯ;РАЗРЕЗ;652600 КЕМЕРОВСКАЯ ОБЛ., Г.БЕЛОВО, УЛ.ЛЕНИНА, Д.46;54.407643;86.307824
2338;СВЕРДЛОВСКАЯ;КАМЕНСК-УРАЛЬСКИЙ;623414 СВЕРДЛОВСКАЯ ОБЛ., Г.КАМЕНСК-УРАЛЬСКИЙ, УЛ.ЛЕНИНА, Д. 242;56.427891;61.864854
2339;ЮЖНО-УРАЛЬСКАЯ;КАЯСАН;640014 Г. КУРГАН, УЛ. БУРОВА-ПЕТРОВА, Д. 132;55.484571;65.330814
2340;МОСКОВСКАЯ;ХОЛЩЕВИКИ;143550 МОСКОВСКАЯ ОБЛ., ИСТРИНСКИЙ Р-Н, ПОС.ПЕРВОМАЙСКИЙ, СТР.35;55.909287;36.793709
2341;КУЙБЫШЕВСКАЯ;ВОДИНСКАЯ;443109 Г.САМАРА, УЛ. ТОВАРНАЯ, Д.5;53.230692;50.292567
2342;СВЕРДЛОВСКАЯ;КОПАЛУХА;623850 СВЕРДЛОВСКАЯ ОБЛ., Г.ИРБИТ, ПЕР.САДОВЫЙ, Д. 5;57.687668;63.057978
2343;ГОРЬКОВСКАЯ;ПУДЛИНГОВЫЙ;623104 СВЕРДЛОВСКАЯ ОБЛ., Г.ПЕРВОУРАЛЬСК, УЛ.КАРБЫШЕВА, Д. 4;56.891553;59.969875
2344;КАЗАХСТАНСКАЯ;ТЕГИСЖОЛ;РЕСПУБЛИКА КАЗАХСТАН , КАРАГАНДИНСКАЯ ОБЛАСТЬ, Г. ТЕМИРТАУ, ПР. РЕСПУБЛИКИ,;50.065279;72.962605
2345;ПРИВОЛЖСКАЯ;КАЛИНИНО;403343 ВОЛГОГРАДСКАЯ ОБЛ., Г.МИХАЙЛОВКА, УЛ. ИНДУСТРИАЛЬНАЯ, Д. 2;50.091154;43.238394
2346;ОКТЯБРЬСКАЯ;ТОМИЦЫ;185035 РЕСПУБЛИКА КАРЕЛИЯ, Г. ПЕТРОЗАВОДСК, УЛ. ФРИДРИХА ЭНГЕЛЬСА, Д. 25, Б;61.790963;34.356221
2347;КУЙБЫШЕВСКАЯ;БУХТА-ЭКСПОРТ;443109 Г.САМАРА, УЛ. ТОВАРНАЯ, Д.5;53.230692;50.292567
2348;КАЗАХСТАНСКАЯ;ЛУГОВАЯ (ЭКСП.);РЕСПУБЛИКА КАЗАХСТАН , 080000 ЖАМБЫЛСКАЯ ОБЛАСТЬ, Г.ТАРАЗ, УЛ.НИЕТКАЛИЕВА 9;42.903719;71.362094
2349;ДАЛЬНЕВОСТОЧНАЯ;ОКЕАНСКАЯ;690065 ПРИМОРСКИЙ КРАЙ, Г. ВЛАДИВОСТОК, В РАЙОНЕ УЛ. СТРЕЛЬНИКОВА, Д. 9;43.0976;131.865821
2350;СЕВЕРО-КАВКАЗСКАЯ;УСТЬ-ДОНЕЦКАЯ;346910 РОСТОВСКАЯ ОБЛ., Г.НОВОШАХТИНСК, УЛ.ПРИВОЛЬНАЯ, Д.31;47.783542;39.894631
2351;ЮГО-ВОСТОЧНАЯ;ПОЛОВЦЕВО;394028 Г. ВОРОНЕЖ, УЛ. ДИМИТРОВА, Д.148А;51.651248;39.293299
2352;ДАЛЬНЕВОСТОЧНАЯ;САНБОЛИ;681000 ХАБАРОВСКИЙ КРАЙ, Г. КОМСОМОЛЬСК-НА-АМУРЕ, ПРОСПЕКТ ОКТЯБРЬСКИЙ, Д.;50.538423;137.015503
2353;КАЛИНИНГРАДСКАЯ;ЗАПАДНЫЙ-НОВЫЙ;236009 Г. КАЛИНИНГРАД, УЛ. БОЛЬШАЯ ОКРУЖНАЯ, Д. 3А;54.755758;20.562805
2354;МОСКОВСКАЯ;КРАСНАЯ ЗАРЯ;302005 Г.ОРЕЛ, КАРАЧЕВСКОЕ Ш., Д.77;52.946356;36.029441
2355;СВЕРДЛОВСКАЯ;КОПИ;618426 ПЕРМСКИЙ КРАЙ, Г.БЕРЕЗНИКИ, БПКРУ-3;59.407024;56.806719
2356;ОКТЯБРЬСКАЯ;РАЙКОНКОСКИ;186870 РЕСПУБЛИКА КАРЕЛИЯ, СУОЯРВСКИЙ Р-Н, Г. СУОЯРВИ, УЛ. ЛЕНИНА, Д. 38Г,;62.083722;32.379667
2357;КАЗАХСТАНСКАЯ;АЛАБАС;РЕСПУБЛИКА КАЗАХСТАН , АКТЮБИНСКАЯ ОБЛАСТЬ, Г. ЭМБА, УЛ. ГЕОЛОГОВ, Д.7;48.834162;58.152152
2358;ГОРЬКОВСКАЯ;МОЖГА;426075 УДМУРТСКАЯ РЕСПУБЛИКА, Г.ИЖЕВСК, УЛ.КАМБАРСКАЯ, Д.49А;56.840473;53.305409
2359;КУЙБЫШЕВСКАЯ;КОСЯКОВКА;453130 РЕСПУБЛИКА БАШКОРТОСТАН, Г.СТЕРЛИТАМАК, УЛ.ГОГОЛЯ, Д.124 А;53.593431;55.934994
2360;КАЗАХСТАНСКАЯ;ШАЛКАР;РЕСПУБЛИКА КАЗАХСТАН , АКТЮБИНСКАЯ ОБЛАСТЬ, Г. ЭМБА, УЛ. ГЕОЛОГОВ, Д.7;48.834162;58.152152
2361;КУЙБЫШЕВСКАЯ;РАЕВКА;450027 РЕСПУБЛИКА БАШКОРТОСТАН, Г.УФА, ИНДУСТРИАЛЬНОЕ Ш., Д. 37/1;54.804571;56.096241
2362;КАЗАХСТАНСКАЯ;НИКЕЛЬТАУ;РЕСПУБЛИКА КАЗАХСТАН , АКТЮБИНСКАЯ ОБЛАСТЬ, Г. ХРОМТАУ, ПР. АБАЯ, Д. 13, КВ;50.263146;58.437655
2363;ОКТЯБРЬСКАЯ;МЕДВЕЖЬЯ ГОРА;185035 РЕСПУБЛИКА КАРЕЛИЯ, Г. ПЕТРОЗАВОДСК, УЛ. ФРИДРИХА ЭНГЕЛЬСА, Д. 25, Б;61.790963;34.356221
2364;ЮГО-ВОСТОЧНАЯ;НОВОЛИПЕЦК;398040 Г.ЛИПЕЦК, ПЛ. МЕТАЛЛУРГОВ, Д. 2;52.571667;39.622477
2365;ОКТЯБРЬСКАЯ;ТОРЖОК;170043 Г.ТВЕРЬ, ВОЛОКОЛАМСКОЕ Ш., Д.49;56.825306;35.880177
2366;ДАЛЬНЕВОСТОЧНАЯ;ПРИМОРСКАЯ;692715 ПРИМОРСКИЙ КРАЙ, ХАСАНСКИЙ Р-Н, ПОС. КРАСКИНО, УЛ. ЛЕНИНА, Д. 48В;42.708281;130.783997
2367;ВОСТОЧНО-СИБИРСКАЯ;СУХОВСКАЯ;665835 Г.АНГАРСК, ЛЕНИНГРАДСКИЙ ПР-Т, 6;52.508975;103.84646
2368;СЕВЕРО-КАВКАЗСКАЯ;СТАРОМАРЬЕВСКАЯ;355035 СТАВРОПОЛЬСКИЙ КРАЙ, Г.СТАВРОПОЛЬ, УЛ.ЛЕНИНА, Д. 427;45.038642;41.916092
2369;ЮЖНО-УРАЛЬСКАЯ;ЗОЛОТАЯ СОПКА;457100 Г.ТРОИЦК, УЛ.ГАГАРИНА, 1;54.08215;61.535962
2370;МОСКОВСКАЯ;СОСНОВЫЙ БОР;307831 КУРСКАЯ ОБЛ., СУДЖАНСКИЙ Р-Н, ЗАОЛЕШЕНСКИЙ СЕЛЬСОВЕТ;51.23318;35.287414
2371;КАЗАХСТАНСКАЯ;ОЗЕРНАЯ;РЕСПУБЛИКА КАЗАХСТАН , 110007 КОСТАНАЙСКАЯ ОБЛАСТЬ, Г.КОСТАНАЙ,УЛ.ГОГОЛЯ.18;53.205787;63.64014
2372;ГОРЬКОВСКАЯ;ТОЛОКОНЦЕВО;603028, Г. НИЖНИЙ НОВГОРОД, УЛ. АКТЮБИНСКАЯ, Д. 17М;56.307506;43.894739
2373;СЕВЕРНАЯ;ЯКШАНГА;157510 КОСТРОМСКАЯ ОБЛ., Г.ШАРЬЯ, ПОС.ВЕТЛУЖСКИЙ, УЛ.ЦЕНТРАЛЬНАЯ, Д.4;58.396893;45.473959
2374;КАЗАХСТАНСКАЯ;ЗЕРНОВАЯ;РЕСПУБЛИКА КАЗАХСТАН , 110007 КОСТАНАЙСКАЯ ОБЛАСТЬ, Г.КОСТАНАЙ,УЛ.ГОГОЛЯ.18;53.205787;63.64014
2375;ОКТЯБРЬСКАЯ;СУККОЗЕРО;186930 РЕСПУБЛИКА КАРЕЛИЯ, Г. КОСТОМУКША, Ш. ГОРНЯКОВ, СТР. 270 А;64.620563;30.678626
2376;СЕВЕРО-КАВКАЗСКАЯ;ПСЕКУПС;350072 КРАСНОДАРСКИЙ КРАЙ, Г.КРАСНОДАР, УЛ.ТОПОЛИНАЯ, Д.4;45.077837;38.996082
2377;КАЗАХСТАНСКАЯ;ТАСКАРАСУ;РЕСПУБЛИКА КАЗАХСТАН, Алматинская обл., Панфиловский район, п.Пиджим;44.212992;80.208577
2378;СВЕРДЛОВСКАЯ;ШАРТАШ;620050 СВЕРДЛОВСКАЯ ОБЛ., Г. ЕКАТЕРИНБУРГ, УЛ. СТРОИТЕЛЕЙ, Д. 2-А;56.879624;60.494959
2379;ЗАПАДНО-СИБИРСКАЯ;СУДЖЕНКА;650021  КЕМЕРОВСКАЯ ОБЛ., Г.КЕМЕРОВО, ЗАВОДСКОЙ Р-Н, УЛ. ШАТУРСКАЯ, Д.2;55.360879;85.995489
2380;СЕВЕРНАЯ;СУПРОТИВНЫЙ;157510 КОСТРОМСКАЯ ОБЛ., Г.ШАРЬЯ, ПОС.ВЕТЛУЖСКИЙ, УЛ.ЦЕНТРАЛЬНАЯ, Д.4;58.396893;45.473959
2381;БЕЛОРУССКАЯ;НЕСЕТА;МОГИЛЕВСКАЯ ОБЛАСТЬ, Г. БОБРУЙСК, УЛ. 50 ЛЕТ ВЛКСМ, 40;53.168929;29.177424
2382;ЮЖНО-УРАЛЬСКАЯ;НОВОРУДНАЯ;462428 ОРЕНБУРГСКАЯ ОБЛ., Г.ОРСК, УЛ.МОЛОДЕЖНАЯ, Д. 6А;51.227077;58.490323
2383;КАЗАХСТАНСКАЯ;АРКАЛЫК;РЕСПУБЛИКА КАЗАХСТАН , 110300 КОСТАНАЙСКАЯ ОБЛАСТЬ, Г. АРКАЛЫК  ГОРБАЧЕВА 1;50.247227;66.896021
2384;ЗАБАЙКАЛЬСКАЯ;ОЛОВЯННАЯ;674600 ЗАБАЙКАЛЬСКИЙ КРАЙ, Г.БОРЗЯ, УЛ. ЖЕЛЕЗНОДОРОЖНАЯ, Д.44;50.390225;116.520323
2385;СЕВЕРО-КАВКАЗСКАЯ;СКАЧКИ;357205 СТАВРОПОЛЬСКИЙ КР., МИНЕРАЛОВОДСКИЙ Р-Н, Г. МИНЕРАЛЬНЫЕ ВОДЫ, УЛ. СО;44.184505;43.130812
2386;КАЗАХСТАНСКАЯ;НОВОУСТЬКАМЕНОГОРСК;РЕСПУБЛИКА КАЗАХСТАН , 070003 ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ, Г. УСТЬ-КАМЕН;49.948313;82.627857
2387;СЕВЕРНАЯ;КОТЛАС-ЮЖНЫЙ;165650 АРХАНГЕЛЬСКАЯ ОБЛ., Г. КОРЯЖМА, ДОРОГА МАГИСТРАЛЬНОЕ Ш., Д. 36, СТР.;61.287931;47.11581
2388;КАЗАХСТАНСКАЯ;АК-КУЛЬ;РЕСПУБЛИКА КАЗАХСТАН Г. КОКШЕТАУ, УЛ. ПУШКИНА, 21;53.284415;69.405761
2389;МОСКОВСКАЯ;ВЕНЕВ;300041 Г.ТУЛА, УЛ.ПУТЕЙСКАЯ, Д.23;54.195919;37.577256
2390;МОСКОВСКАЯ;ШАРАПОВА ОХОТА;142840 МОСКОВСКАЯ ОБЛ., СТУПИНСКИЙ Р-Н, ГОРОДСКОЕ ПОСЕЛЕНИЕ МИХНЕВО, ПОС. М;55.121103;37.958887
2391;СВЕРДЛОВСКАЯ;ПЕРЕГРУЗОЧНАЯ;624760 СВЕРДЛОВСКАЯ ОБЛ., Г.ВЕРХНЯЯ САЛДА, УЛ.СЕВЕРНЫЙ ПОСЕЛОК, Д.14, КОРП.;58.062507;60.55396
2392;ПРИВОЛЖСКАЯ;ПОРТ ОЛЯ-ПЕРЕВАЛКА;414016 Г.АСТРАХАНЬ, УЛ.ВОДНИКОВ, 22;46.306031;47.960352
2393;МОСКОВСКАЯ;КОРЕНЕВО;307831 КУРСКАЯ ОБЛ., СУДЖАНСКИЙ Р-Н, ЗАОЛЕШЕНСКИЙ СЕЛЬСОВЕТ;51.23318;35.287414
2394;СВЕРДЛОВСКАЯ;САЛЫМ;628418 ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА (ТЮМЕНСКАЯ ОБЛ.), Г. СУРГУТ;61.254035;73.39623
2395;КАЗАХСТАНСКАЯ;ЕРСАЙ;РЕСПУБЛИКА КАЗАХСТАН , МАНГИСТАУСКАЯ ОБЛАСТЬ, КАРАКИЯНСКИЙ Р-H,СЕЛО. КУРЫК,;43.178221;51.679423
2396;БЕЛОРУССКАЯ;МОЛОДЕЧНО;МИНСКАЯ ОБЛ., Г. МОЛОДЕЧНО, Ж/Д СТ.МОЛОДЕЧНО (ПЕРЕДАТ. СТАНЦИЯ);54.307332;26.838939
2397;КАЗАХСТАНСКАЯ;ТОКЫРАУ;РЕСПУБЛИКА КАЗАХСТАН, КАРАГАНДИНСКАЯ ОБЛ., Г.КАРАГАНДА, Б.ЖЫРАУСКИЙ Р-Н п.Д;49.80776;73.088504
2398;ВОСТОЧНО-СИБИРСКАЯ;УСОЛЬЕ-СИБИРСКОЕ;ИРКУТСКАЯ ОБЛ., Г.УСОЛЬЕ-СИБИРСКОЕ, УЛ.МАШИНОСТРОИТЕЛЕЙ, 14;52.745196;103.660149
2399;ПРИВОЛЖСКАЯ;РАЗЪЕЗД N 4;410086 М.О."Г.САРАТОВ",Г.САРАТОВ,ЛЕНИНСКИЙ Р-OН,ТАМОЖЕННЫЙ ПРОЕЗД,№6;51.601896;45.887086
2400;КАЗАХСТАНСКАЯ;КЫЗЫЛЖАР;РЕСПУБЛИКА КАЗАХСТАН , КАРАГАНДИНСКАЯ ОБЛАСТЬ, Г.КАРАГАНДЫ, УЛ.Б.ХМЕЛЬНИЦКО;49.823466;73.113099
2401;СВЕРДЛОВСКАЯ;ХУДЯКОВО;623850 СВЕРДЛОВСКАЯ ОБЛ., Г.ИРБИТ, ПЕР.САДОВЫЙ, Д. 5;57.687668;63.057978
2402;ГОРЬКОВСКАЯ;ПРОСНИЦА;613040 КИРОВСКАЯ ОБЛ., Г.КИРОВО-ЧЕПЕЦК, ПЕР.РАБОЧИЙ, Д.7;58.557041;49.98803
2403;КАЛИНИНГРАДСКАЯ;ЛУГОВОЕ-НОВОЕ;236009 Г. КАЛИНИНГРАД, УЛ. БОЛЬШАЯ ОКРУЖНАЯ, Д. 3А;54.755758;20.562805
2404;СЕВЕРО-КАВКАЗСКАЯ;ПОЛТАВСКАЯ;353563 КРАСНОДАРСКИЙ КРАЙ, Г.СЛАВЯНСК-НА-КУБАНИ, УЛ.ПОГРАНИЧНАЯ, Д.3;45.235546;38.157083
2405;КУЙБЫШЕВСКАЯ;ВЕРХНЯЯ ТЕРРАСА-ЭКСПОРТ;432072 Г. УЛЬЯНОВСК, ЗАВОЛЖСКИЙ РАЙОН, 42-Й ПРОЕЗД ИНЖЕНЕРНЫЙ, ЗД. 14, СТР.;54.368223;48.666428
2406;ЮЖНО-УРАЛЬСКАЯ;УЧАЛЫ;Г.БЕЛОРЕЦК, УЛ.БЛЮХЕРА, Д.1;53.971175;58.39786
2407;МОСКОВСКАЯ;СОФРИНО;141201 МОСКОВСКАЯ ОБЛ., Г. ПУШКИНО, ТЕРРИТОРИЯ АВТОДОРОГА М8 ХОЛМОГОРЫ, КИЛ;56.011318;37.847164
2408;ЮЖНО-УРАЛЬСКАЯ;ШАДРИНСК;640014 Г. КУРГАН, УЛ. БУРОВА-ПЕТРОВА, Д. 132;55.484571;65.330814
2409;КАЗАХСТАНСКАЯ;РЗД-N 315;РЕСПУБЛИКА КАЗАХСТАН , АКТЮБИНСКАЯ ОБЛАСТЬ, Г. ЭМБА, УЛ. ГЕОЛОГОВ, Д.7;48.834162;58.152152
2410;ВОСТОЧНО-СИБИРСКАЯ;НАУШКИ(Э.УБЖД С-БААТАР-У;671820 РЕСПУБЛИКА БУРЯТИЯ, КЯХТИНСКИЙ Р-Н, ПОС. НАУШКИ, УЛ. ВОКЗАЛЬНАЯ, Д.;50.386377;106.100153
2411;КАЗАХСТАНСКАЯ;АРЫСТАНСОР;РЕСПУБЛИКА КАЗАХСТАН , 110700 КОСТАНАЙСКАЯ ОБЛАСТЬ, Г.ЖИТИКАРА УЛ.ТАРАНА 18;52.193336;61.202292
2412;ГП"КРЫМСКАЯ Ж.Д."(РФ);АРМЯНСК;296000 РЕСПУБЛИКА КРЫМ, Г. КРАСНОПЕРЕКОПСК, УЛ. ПРИВОКЗАЛЬНАЯ, 8;45.963868;33.782512
2413;ЗАПАДНО-СИБИРСКАЯ;БОЛЬШАЯ РЕЧКА;656037 АЛТАЙСКИЙ КРАЙ, Г.БАРНАУЛ, ПРОСП. КАЛИНИНА, Д. 57;53.378268;83.751093
2414;КАЗАХСТАНСКАЯ;КАРАГАНДЫ-УГ;РЕСПУБЛИКА КАЗАХСТАН, КАРАГАНДИНСКАЯ ОБЛ., Г.КАРАГАНДА, Б.ЖЫРАУСКИЙ Р-Н п.Д;49.80776;73.088504
2415;СЕВЕРНАЯ;МАНТУРОВО;157510 КОСТРОМСКАЯ ОБЛ., Г.ШАРЬЯ, ПОС.ВЕТЛУЖСКИЙ, УЛ.ЦЕНТРАЛЬНАЯ, Д.4;58.396893;45.473959
2416;СЕВЕРНАЯ;УНЖА;157510 КОСТРОМСКАЯ ОБЛ., Г.ШАРЬЯ, ПОС.ВЕТЛУЖСКИЙ, УЛ.ЦЕНТРАЛЬНАЯ, Д.4;58.396893;45.473959
2417;ВОСТОЧНО-СИБИРСКАЯ;КЕЖЕМСКАЯ;665717 ИРКУТСКАЯ ОБЛ., Г. БРАТСК,  ЦЕНТРАЛЬНЫЙ Ж.Р., УЛ.ПАРКОВАЯ, Д. 12, СТ;56.157147;101.606304
2418;ЮЖНО-УРАЛЬСКАЯ;ПОЛЕТАЕВО 1;454108 ЧЕЛЯБИНСКАЯ ОБЛ., Г. ЧЕЛЯБИНСК, ЛЕНИНСКИЙ РАЙОН, УЛ. ИГУМЕНКА, Д.7А,;55.152259;61.429036
2419;КРАСНОЯРСКАЯ;ДУБИНИНО;662153 КРАСНОЯРСКИЙ КРАЙ, Г.АЧИНСК, УЛ.ДЕКАБРИСТОВ, Д. 56;56.252692;90.473689
2420;КРАСНОЯРСКАЯ;УЛУЙ;662153 КРАСНОЯРСКИЙ КРАЙ, Г.АЧИНСК, УЛ.ДЕКАБРИСТОВ, Д. 56;56.252692;90.473689
2421;ЗАПАДНО-СИБИРСКАЯ;БАТУННАЯ;659107 АЛТАЙСКИЙ КРАЙ, Г.ЗАРИНСК, УЛ. ПРИТАЕЖНАЯ, Д. 2;53.674858;85.003084
2422;МОСКОВСКАЯ;ИГОРЕВСКАЯ;215700 Г.САФОНОВО, УЛ.ОКТЯБРЬСКАЯ, 39;55.091603;33.247915
2423;СЕВЕРНАЯ;РЯЗАНЦЕВО;150030 Г.ЯРОСЛАВЛЬ, ПРОСП. ФРУНЗЕ, Д.24 А;57.596446;39.889115
2424;СЕВЕРО-КАВКАЗСКАЯ;ЮРОВСКИЙ;353960 КРАСНОДАРСКИЙ КРАЙ, Г.НОВОРОССИЙСК, С. ЦЕМДОЛИНА, УЛ. 5-Я ПРОМЫШЛЕНН;44.765685;37.714501
